company_code,employee_id,grade_code,currency_id,salary
US001,QZ798,3,1,18434
US001,FQ733,2,1,46243
US001,DS102,2,1,46172
US001,TT596,3,1,26156
US001,ZP781,3,1,12406
US001,OW429,2,1,44815
US001,NO590,2,1,48338
US001,HZ989,3,1,12557
US001,VA766,3,1,20387
US001,AU894,3,1,15695
US001,KF451,2,1,49060
US001,TL952,3,1,27271
US001,MV129,2,1,31374
US001,ZB184,3,1,28882
US001,YI730,3,1,12063
US001,HN080,2,1,50910
US001,EF855,3,1,10712
US001,SE588,3,1,28472
US001,LL920,2,1,40684
US001,NY163,2,1,56965
US001,LJ918,2,1,33161
US001,JJ792,2,1,56984
US001,XQ627,3,1,13734
US001,JE773,3,1,25523
US001,JL465,2,1,58368
US001,MU784,3,1,10262
US001,YM512,2,1,47601
US001,TC540,2,1,59298
US001,IG371,2,1,37754
US001,XC381,3,1,29954
US001,CI844,3,1,25123
US001,LU774,2,1,58050
US001,FM108,3,1,10842
US001,QN953,2,1,52975
US001,DP001,3,1,17757
US001,JB335,3,1,22327
US001,MR883,3,1,21514
US001,SP763,2,1,33730
US001,MC080,3,1,11316
